Overall W-L%, Home W-L%, Away W-L%
.636,.704,.568

Opponent, W-L%
ARI,.250
BAL,.895
BOS,.737
CHW,.429
CLE,.429
COL,.667
DET,.500
HOU,.429
KCR,.714
LAA,.714
LAD,.667
MIN,.667
NYM,.500
OAK,.333
SDP,.667
SEA,.857
SFG,1.000
TBR,.632
TEX,.500
TOR,.579

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
48,2019-05-22,away,BAL,W,CC Sabathia,/players/s/sabatc.01.shtml,Dan Straily,/players/s/straida01.shtml
49,2019-05-23,away,BAL,W,Tommy Kahnle,/players/k/kahnlto01.shtml,Mychal Givens,/players/g/givenmy01.shtml
50,2019-05-25,away,KCR,W,J.A. Happ,/players/h/happja01.shtml,Scott Barlow,/players/b/barlosc01.shtml
51,2019-05-25,away,KCR,W,Chance Adams,/players/a/adamsch01.shtml,Jorge Lopez,/players/l/lopezjo02.shtml
52,2019-05-26,away,KCR,L,Kevin McCarthy,/players/m/mccarke01.shtml,Jonathan Holder,/players/h/holdejo02.shtml
53,2019-05-27,home,SDP,W,David Hale,/players/h/haleda02.shtml,Matt Strahm,/players/s/strahma01.shtml
54,2019-05-28,home,SDP,L,Eric Lauer,/players/l/lauerer01.shtml,Masahiro Tanaka,/players/t/tanakma01.shtml
55,2019-05-29,home,SDP,W,Jonathan Holder,/players/h/holdejo02.shtml,Chris Paddack,/players/p/paddach01.shtml
56,2019-05-31,home,BOS,W,J.A. Happ,/players/h/happja01.shtml,Chris Sale,/players/s/salech01.shtml
57,2019-06-01,home,BOS,W,Chad Green,/players/g/greench03.shtml,Rick Porcello,/players/p/porceri01.shtml
58,2019-06-02,home,BOS,L,David Price,/players/p/priceda01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
59,2019-06-04,away,TOR,L,Thomas Pannone,/players/p/pannoth01.shtml,Masahiro Tanaka,/players/t/tanakma01.shtml
60,2019-06-05,away,TOR,L,Sam Gaviglio,/players/g/gavigsa01.shtml,Zack Britton,/players/b/brittza01.shtml
61,2019-06-06,away,TOR,W,J.A. Happ,/players/h/happja01.shtml,Edwin Jackson,/players/j/jacksed01.shtml
62,2019-06-07,away,CLE,L,Zach Plesac,/players/p/plesaza01.shtml,Domingo German,/players/g/germado01.shtml
63,2019-06-08,away,CLE,L,Adam Plutko,/players/p/plutkad01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
64,2019-06-09,away,CLE,W,Aroldis Chapman,/players/c/chapmar01.shtml,Oliver Perez,/players/p/perezol01.shtml
65,2019-06-11,home,NYM,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Zack Wheeler,/players/w/wheelza01.shtml
66,2019-06-11,home,NYM,L,Jason Vargas,/players/v/vargaja01.shtml,James Paxton,/players/p/paxtoja01.shtml
67,2019-06-13,away,CHW,L,Evan Marshall,/players/m/marshev01.shtml,Adam Ottavino,/players/o/ottavad01.shtml
68,2019-06-14,away,CHW,L,Lucas Giolito,/players/g/giolilu01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
69,2019-06-15,away,CHW,W,Nestor Cortes,/players/c/cortene01.shtml,Reynaldo Lopez,/players/l/lopezre01.shtml
70,2019-06-16,away,CHW,W,James Paxton,/players/p/paxtoja01.shtml,Odrisamer Despaigne,/players/d/despaod01.shtml
