Overall W-L%, Home W-L%, Away W-L%
.426,.432,.420

Opponent, W-L%
ARI,.143
ATL,.286
CHC,.421
CIN,.632
COL,.714
DET,.750
HOU,.667
LAA,.667
LAD,.000
MIA,.500
MIL,.211
NYM,.167
OAK,.667
PHI,.333
SDP,.857
SEA,.000
SFG,.714
STL,.263
TEX,.750
WSN,.429

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
48,2019-05-24,home,LAD,L,Walker Buehler,/players/b/buehlwa01.shtml,Michael Feliz,/players/f/felizmi01.shtml
49,2019-05-25,home,LAD,L,Hyun-Jin Ryu,/players/r/ryuhy01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
50,2019-05-26,home,LAD,L,Kenta Maeda,/players/m/maedake01.shtml,Chris Archer,/players/a/archech01.shtml
51,2019-05-27,away,CIN,W,Kyle Crick,/players/c/crickky01.shtml,David Hernandez,/players/h/hernada01.shtml
52,2019-05-27,away,CIN,L,Sonny Gray,/players/g/grayso01.shtml,Mitch Keller,/players/k/kellemi03.shtml
53,2019-05-28,away,CIN,L,Lucas Sims,/players/s/simslu01.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
54,2019-05-29,away,CIN,W,Steven Brault,/players/b/braulst01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
55,2019-05-30,home,MIL,L,Chase Anderson,/players/a/anderch01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
56,2019-05-31,home,MIL,W,Chris Archer,/players/a/archech01.shtml,Jhoulys Chacin,/players/c/chacijh01.shtml
57,2019-06-01,home,MIL,L,Adrian Houser,/players/h/housead01.shtml,Alex McRae,/players/m/mcraeal01.shtml
58,2019-06-02,home,MIL,L,Zach Davies,/players/d/davieza02.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
59,2019-06-04,home,ATL,L,Dan Winkler,/players/w/winklda01.shtml,Kyle Crick,/players/c/crickky01.shtml
60,2019-06-05,home,ATL,W,Joe Musgrove,/players/m/musgrjo01.shtml,Kevin Gausman,/players/g/gausmke01.shtml
61,2019-06-06,home,ATL,W,Chris Archer,/players/a/archech01.shtml,Mike Foltynewicz,/players/f/foltymi01.shtml
62,2019-06-07,away,MIL,L,Brandon Woodruff,/players/w/woodrbr01.shtml,Rookie Davis,/players/d/davisro03.shtml
63,2019-06-08,away,MIL,L,Zach Davies,/players/d/davieza02.shtml,Michael Feliz,/players/f/felizmi01.shtml
64,2019-06-09,away,MIL,L,Jeremy Jeffress,/players/j/jeffrje01.shtml,Francisco Liriano,/players/l/liriafr01.shtml
65,2019-06-10,away,ATL,L,Sean Newcomb,/players/n/newcose01.shtml,Alex McRae,/players/m/mcraeal01.shtml
66,2019-06-11,away,ATL,L,Touki Toussaint,/players/t/toussto01.shtml,Chris Archer,/players/a/archech01.shtml
67,2019-06-12,away,ATL,L,Jacob Webb,/players/w/webbja01.shtml,Michael Feliz,/players/f/felizmi01.shtml
68,2019-06-13,away,ATL,L,Julio Teheran,/players/t/teherju01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
69,2019-06-14,away,MIA,W,Steven Brault,/players/b/braulst01.shtml,Trevor Richards,/players/r/richatr01.shtml
70,2019-06-15,away,MIA,L,Pablo Lopez,/players/l/lopezpa01.shtml,Geoff Hartlieb,/players/h/hartlge01.shtml
71,2019-06-16,away,MIA,W,Richard Rodriguez,/players/r/rodriri05.shtml,Nick Anderson,/players/a/anderni01.shtml
72,2019-06-18,home,DET,L,Buck Farmer,/players/f/farmebu01.shtml,Kyle Crick,/players/c/crickky01.shtml
73,2019-06-19,home,DET,W,Richard Rodriguez,/players/r/rodriri05.shtml,Nick Ramirez,/players/r/ramirni01.shtml
74,2019-06-21,home,SDP,W,Joe Musgrove,/players/m/musgrjo01.shtml,Eric Lauer,/players/l/lauerer01.shtml
75,2019-06-22,home,SDP,W,Kyle Crick,/players/c/crickky01.shtml,Craig Stammen,/players/s/stammcr01.shtml
76,2019-06-23,home,SDP,W,Francisco Liriano,/players/l/liriafr01.shtml,Matt Wisler,/players/w/wislema01.shtml
77,2019-06-25,away,HOU,L,Gerrit Cole,/players/c/colege01.shtml,Trevor Williams,/players/w/willitr01.shtml
78,2019-06-26,away,HOU,W,Dario Agrazal,/players/a/agrazda01.shtml,Framber Valdez,/players/v/valdefr01.shtml
79,2019-06-27,away,HOU,W,Joe Musgrove,/players/m/musgrjo01.shtml,Brad Peacock,/players/p/peacobr01.shtml
80,2019-06-28,away,MIL,W,Felipe Vazquez,/players/r/riverfe01.shtml,Jeremy Jeffress,/players/j/jeffrje01.shtml
81,2019-06-29,away,MIL,L,Brandon Woodruff,/players/w/woodrbr01.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
82,2019-06-30,away,MIL,L,Jeremy Jeffress,/players/j/jeffrje01.shtml,Kyle Crick,/players/c/crickky01.shtml
83,2019-07-01,home,CHC,W,Trevor Williams,/players/w/willitr01.shtml,Adbert Alzolay,/players/a/alzolad01.shtml
84,2019-07-02,home,CHC,W,Clay Holmes,/players/h/holmecl01.shtml,Kyle Hendricks,/players/h/hendrky01.shtml
85,2019-07-03,home,CHC,W,Richard Rodriguez,/players/r/rodriri05.shtml,Craig Kimbrel,/players/k/kimbrcr01.shtml
86,2019-07-04,home,CHC,L,Jose Quintana,/players/q/quintjo01.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
87,2019-07-05,home,MIL,L,Junior Guerra,/players/g/guerrju02.shtml,Felipe Vazquez,/players/r/riverfe01.shtml
88,2019-07-06,home,MIL,W,Dario Agrazal,/players/a/agrazda01.shtml,Adrian Houser,/players/h/housead01.shtml
89,2019-07-07,home,MIL,W,Francisco Liriano,/players/l/liriafr01.shtml,Junior Guerra,/players/g/guerrju02.shtml
90,2019-07-12,away,CHC,L,Randy Rosario,/players/r/rosarra01.shtml,Kyle Crick,/players/c/crickky01.shtml
91,2019-07-13,away,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
92,2019-07-14,away,CHC,L,Jose Quintana,/players/q/quintjo01.shtml,Trevor Williams,/players/w/willitr01.shtml
93,2019-07-15,away,STL,L,Miles Mikolas,/players/m/mikolmi01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
94,2019-07-16,away,STL,W,Francisco Liriano,/players/l/liriafr01.shtml,Carlos Martinez,/players/m/martica04.shtml
95,2019-07-17,away,STL,L,John Brebbia,/players/b/brebbjo01.shtml,Francisco Liriano,/players/l/liriafr01.shtml
96,2019-07-19,home,PHI,L,Juan Nicasio,/players/n/nicasju01.shtml,Richard Rodriguez,/players/r/rodriri05.shtml
97,2019-07-20,home,PHI,W,Joe Musgrove,/players/m/musgrjo01.shtml,Zach Eflin,/players/e/eflinza01.shtml
98,2019-07-21,home,PHI,L,Ranger Suarez,/players/s/suarera01.shtml,Chris Stratton,/players/s/stratch01.shtml
99,2019-07-22,home,STL,L,Chasen Shreve,/players/s/shrevch01.shtml,Clay Holmes,/players/h/holmecl01.shtml
100,2019-07-23,home,STL,L,Dakota Hudson,/players/h/hudsoda02.shtml,Chris Archer,/players/a/archech01.shtml
101,2019-07-24,home,STL,L,Adam Wainwright,/players/w/wainwad01.shtml,Jordan Lyles,/players/l/lylesjo01.shtml
102,2019-07-25,home,STL,L,Miles Mikolas,/players/m/mikolmi01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
103,2019-07-26,away,NYM,L,Zack Wheeler,/players/w/wheelza01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
104,2019-07-27,away,NYM,L,Steven Matz,/players/m/matzst01.shtml,Trevor Williams,/players/w/willitr01.shtml
105,2019-07-28,away,NYM,L,Jason Vargas,/players/v/vargaja01.shtml,Chris Archer,/players/a/archech01.shtml
106,2019-07-29,away,CIN,L,Sonny Gray,/players/g/grayso01.shtml,Alex McRae,/players/m/mcraeal01.shtml
107,2019-07-30,away,CIN,W,Joe Musgrove,/players/m/musgrjo01.shtml,Tanner Roark,/players/r/roarkta01.shtml
108,2019-07-31,away,CIN,L,Luis Castillo,/players/c/castilu02.shtml,Dario Agrazal,/players/a/agrazda01.shtml
109,2019-08-02,home,NYM,W,Trevor Williams,/players/w/willitr01.shtml,Steven Matz,/players/m/matzst01.shtml
110,2019-08-03,home,NYM,L,Justin Wilson,/players/w/wilsoju10.shtml,Kyle Crick,/players/c/crickky01.shtml
111,2019-08-04,home,NYM,L,Noah Syndergaard,/players/s/syndeno01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
112,2019-08-05,home,MIL,L,Jordan Lyles,/players/l/lylesjo01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
113,2019-08-06,home,MIL,L,Junior Guerra,/players/g/guerrju02.shtml,Francisco Liriano,/players/l/liriafr01.shtml
114,2019-08-07,home,MIL,L,Junior Guerra,/players/g/guerrju02.shtml,Trevor Williams,/players/w/willitr01.shtml
115,2019-08-09,away,STL,L,Carlos Martinez,/players/m/martica04.shtml,Richard Rodriguez,/players/r/rodriri05.shtml
116,2019-08-10,away,STL,L,Adam Wainwright,/players/w/wainwad01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
117,2019-08-11,away,STL,L,John Gant,/players/g/gantjo01.shtml,Kyle Crick,/players/c/crickky01.shtml
118,2019-08-12,away,LAA,W,Mitch Keller,/players/k/kellemi03.shtml,Jose Suarez,/players/s/suarejo01.shtml
119,2019-08-13,away,LAA,W,Trevor Williams,/players/w/willitr01.shtml,Taylor Cole,/players/c/coleta01.shtml
120,2019-08-14,away,LAA,L,Dillon Peters,/players/p/peterdi01.shtml,Chris Archer,/players/a/archech01.shtml
121,2019-08-16,home,CHC,W,Keone Kela,/players/k/kelake01.shtml,Brandon Kintzler,/players/k/kintzbr01.shtml
122,2019-08-17,home,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Steven Brault,/players/b/braulst01.shtml
123,2019-08-18,home,CHC,L,Jose Quintana,/players/q/quintjo01.shtml,Mitch Keller,/players/k/kellemi03.shtml
124,2019-08-19,home,WSN,L,Javy Guerra,/players/g/guerrja01.shtml,Trevor Williams,/players/w/willitr01.shtml
125,2019-08-20,home,WSN,W,Felipe Vazquez,/players/r/riverfe01.shtml,Wander Suero,/players/s/suerowa01.shtml
126,2019-08-21,home,WSN,L,Patrick Corbin,/players/c/corbipa01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
127,2019-08-22,home,WSN,L,Hunter Strickland,/players/s/strichu01.shtml,Steven Brault,/players/b/braulst01.shtml
128,2019-08-23,home,CIN,W,Felipe Vazquez,/players/r/riverfe01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
129,2019-08-24,home,CIN,W,Trevor Williams,/players/w/willitr01.shtml,Alex Wood,/players/w/woodal02.shtml
130,2019-08-25,home,CIN,W,Dario Agrazal,/players/a/agrazda01.shtml,Trevor Bauer,/players/b/bauertr01.shtml
131,2019-08-26,away,PHI,L,Mike Morin,/players/m/morinmi01.shtml,Michael Feliz,/players/f/felizmi01.shtml
132,2019-08-27,away,PHI,W,Felipe Vazquez,/players/r/riverfe01.shtml,Hector Neris,/players/n/nerishe01.shtml
133,2019-08-28,away,PHI,L,Vince Velasquez,/players/v/velasvi01.shtml,Mitch Keller,/players/k/kellemi03.shtml
134,2019-08-29,away,COL,W,Trevor Williams,/players/w/willitr01.shtml,Chi Chi Gonzalez,/players/g/gonzach01.shtml
135,2019-08-30,away,COL,W,Dario Agrazal,/players/a/agrazda01.shtml,Antonio Senzatela,/players/s/senzaan01.shtml
136,2019-08-31,away,COL,W,Joe Musgrove,/players/m/musgrjo01.shtml,Tim Melville,/players/m/melviti01.shtml
137,2019-09-01,away,COL,W,Steven Brault,/players/b/braulst01.shtml,Jeff Hoffman,/players/h/hoffmje02.shtml
138,2019-09-03,home,MIA,L,Adam Conley,/players/c/conlead01.shtml,Parker Markel,/players/m/markepa01.shtml
139,2019-09-04,home,MIA,W,Wei-Chung Wang,/players/w/wangwe01.shtml,Jose Urena,/players/u/urenajo01.shtml
140,2019-09-05,home,MIA,L,Brian Moran,/players/m/moranbr01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
141,2019-09-06,home,STL,W,Wei-Chung Wang,/players/w/wangwe01.shtml,Andrew Miller,/players/m/millean01.shtml
142,2019-09-07,home,STL,L,Adam Wainwright,/players/w/wainwad01.shtml,Steven Brault,/players/b/braulst01.shtml
143,2019-09-08,home,STL,L,Jack Flaherty,/players/f/flaheja01.shtml,James Marvel,/players/m/marveja01.shtml
144,2019-09-09,away,SFG,W,Richard Rodriguez,/players/r/rodriri05.shtml,Fernando Abad,/players/a/abadfe01.shtml
145,2019-09-10,away,SFG,L,Johnny Cueto,/players/c/cuetojo01.shtml,Mitch Keller,/players/k/kellemi03.shtml
146,2019-09-11,away,SFG,W,Michael Feliz,/players/f/felizmi01.shtml,Logan Webb,/players/w/webblo01.shtml
147,2019-09-12,away,SFG,W,Joe Musgrove,/players/m/musgrjo01.shtml,Jeff Samardzija,/players/s/samarje01.shtml
148,2019-09-13,away,CHC,L,Jon Lester,/players/l/lestejo01.shtml,Steven Brault,/players/b/braulst01.shtml
149,2019-09-14,away,CHC,L,Kyle Hendricks,/players/h/hendrky01.shtml,James Marvel,/players/m/marveja01.shtml
150,2019-09-15,away,CHC,L,Brad Wieck,/players/w/wieckbr01.shtml,Trevor Williams,/players/w/willitr01.shtml
151,2019-09-17,home,SEA,L,Marco Gonzales,/players/g/gonzama02.shtml,Mitch Keller,/players/k/kellemi03.shtml
152,2019-09-18,home,SEA,L,Tommy Milone,/players/m/milonto01.shtml,Dario Agrazal,/players/a/agrazda01.shtml
