Overall W-L%, Home W-L%, Away W-L%
.506,.494,.519

Opponent, W-L%
ATL,.429
CHC,.429
CIN,.500
COL,.421
HOU,.500
LAA,.750
LAD,.579
MIA,.857
MIL,.167
NYM,.286
OAK,.333
PHI,.667
PIT,.857
SDP,.632
SEA,.333
SFG,.421
STL,.500
TEX,.500
WSN,.286

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
82,2018-06-29,home,SFG,L,Andrew Suarez,/players/s/suarean01.shtml,Andrew Chafin,/players/c/chafian01.shtml
83,2018-06-30,home,SFG,L,Dereck Rodriguez,/players/r/rodride01.shtml,Shelby Miller,/players/m/millesh01.shtml
84,2018-07-01,home,SFG,L,Cory Gearrin,/players/g/gearrco01.shtml,Zack Godley,/players/g/godleza01.shtml
85,2018-07-02,home,STL,L,Carlos Martinez,/players/m/martica04.shtml,Robbie Ray,/players/r/rayro02.shtml
86,2018-07-03,home,STL,W,Zack Greinke,/players/g/greinza01.shtml,Jack Flaherty,/players/f/flaheja01.shtml
87,2018-07-04,home,STL,L,Miles Mikolas,/players/m/mikolmi01.shtml,Yoshihisa Hirano,/players/h/hiranyo01.shtml
88,2018-07-05,home,SDP,L,Eric Lauer,/players/l/lauerer01.shtml,Shelby Miller,/players/m/millesh01.shtml
89,2018-07-06,home,SDP,W,Zack Godley,/players/g/godleza01.shtml,Joey Lucchesi,/players/l/lucchjo01.shtml
90,2018-07-07,home,SDP,W,Randall Delgado,/players/d/delgara01.shtml,Tyson Ross,/players/r/rossty01.shtml
91,2018-07-08,home,SDP,L,Brad Hand,/players/h/handbr01.shtml,Jeff Mathis,/players/m/mathije01.shtml
92,2018-07-10,away,COL,W,Randall Delgado,/players/d/delgara01.shtml,Jake McGee,/players/m/mcgeeja01.shtml
93,2018-07-11,away,COL,L,German Marquez,/players/m/marquge01.shtml,Shelby Miller,/players/m/millesh01.shtml
94,2018-07-12,away,COL,L,Scott Oberg,/players/o/obergsc01.shtml,Robbie Ray,/players/r/rayro02.shtml
95,2018-07-13,away,ATL,W,Zack Godley,/players/g/godleza01.shtml,Sam Freeman,/players/f/freemsa01.shtml
96,2018-07-14,away,ATL,W,Zack Greinke,/players/g/greinza01.shtml,Sean Newcomb,/players/n/newcose01.shtml
97,2018-07-15,away,ATL,L,Julio Teheran,/players/t/teherju01.shtml,Patrick Corbin,/players/c/corbipa01.shtml
98,2018-07-20,home,COL,L,Scott Oberg,/players/o/obergsc01.shtml,Archie Bradley,/players/b/bradlar01.shtml
99,2018-07-21,home,COL,L,Scott Oberg,/players/o/obergsc01.shtml,Yoshihisa Hirano,/players/h/hiranyo01.shtml
100,2018-07-22,home,COL,W,Zack Greinke,/players/g/greinza01.shtml,Antonio Senzatela,/players/s/senzaan01.shtml
101,2018-07-23,away,CHC,W,Patrick Corbin,/players/c/corbipa01.shtml,Luke Farrell,/players/f/farrelu01.shtml
102,2018-07-24,away,CHC,W,Clay Buchholz,/players/b/buchhcl01.shtml,Kyle Hendricks,/players/h/hendrky01.shtml
103,2018-07-25,away,CHC,L,Carl Edwards,/players/e/edwarca01.shtml,T.J. McFarland,/players/m/mcfartj01.shtml
104,2018-07-26,away,CHC,L,Eddie Butler,/players/b/butleed01.shtml,Brad Boxberger,/players/b/boxbebr01.shtml
105,2018-07-27,away,SDP,W,Zack Greinke,/players/g/greinza01.shtml,Luis Perdomo,/players/p/perdolu02.shtml
106,2018-07-28,away,SDP,W,Archie Bradley,/players/b/bradlar01.shtml,Phil Maton,/players/m/matonph01.shtml
107,2018-07-29,away,SDP,W,Clay Buchholz,/players/b/buchhcl01.shtml,Joey Lucchesi,/players/l/lucchjo01.shtml
108,2018-07-30,home,TEX,L,Eddie Butler,/players/b/butleed01.shtml,Matt Andriese,/players/a/andrima01.shtml
109,2018-07-31,home,TEX,W,Zack Godley,/players/g/godleza01.shtml,Bartolo Colon,/players/c/colonba01.shtml
110,2018-08-02,home,SFG,L,Madison Bumgarner,/players/b/bumgama01.shtml,Zack Greinke,/players/g/greinza01.shtml
111,2018-08-03,home,SFG,W,Patrick Corbin,/players/c/corbipa01.shtml,Chris Stratton,/players/s/stratch01.shtml
112,2018-08-04,home,SFG,W,Clay Buchholz,/players/b/buchhcl01.shtml,Andrew Suarez,/players/s/suarean01.shtml
113,2018-08-05,home,SFG,L,Ray Black,/players/b/blackra01.shtml,Archie Bradley,/players/b/bradlar01.shtml
114,2018-08-06,home,PHI,W,Yoshihisa Hirano,/players/h/hiranyo01.shtml,Austin Davis,/players/d/davisau01.shtml
115,2018-08-07,home,PHI,L,Nick Pivetta,/players/p/pivetni01.shtml,Zack Greinke,/players/g/greinza01.shtml
116,2018-08-08,home,PHI,W,Patrick Corbin,/players/c/corbipa01.shtml,Vince Velasquez,/players/v/velasvi01.shtml
