Overall W-L%, Home W-L%, Away W-L%
.414,.457,.370

Opponent, W-L%
ARI,.500
ATL,.571
CHC,.421
CHW,.667
CLE,.333
COL,.333
DET,.500
KCR,.500
LAD,.857
MIA,.286
MIL,.316
MIN,.667
NYM,.500
PHI,.429
PIT,.263
SDP,.429
SFG,.667
STL,.368
WSN,.143

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
48,2018-05-20,home,CHC,L,Yu Darvish,/players/d/darviyu01.shtml,Tyler Mahle,/players/m/mahlety01.shtml
49,2018-05-22,home,PIT,W,Matt Harvey,/players/h/harvema01.shtml,Jameson Taillon,/players/t/taillja01.shtml
50,2018-05-23,home,PIT,L,Steven Brault,/players/b/braulst01.shtml,Dylan Floro,/players/f/florody01.shtml
51,2018-05-24,home,PIT,W,Luis Castillo,/players/c/castilu02.shtml,Ivan Nova,/players/n/novaiv01.shtml
52,2018-05-25,away,COL,L,Jon Gray,/players/g/grayjo02.shtml,Sal Romano,/players/r/romansa01.shtml
53,2018-05-26,away,COL,W,Michael Lorenzen,/players/l/lorenmi01.shtml,Chris Rusin,/players/r/rusinch01.shtml
54,2018-05-27,away,COL,L,German Marquez,/players/m/marquge01.shtml,Matt Harvey,/players/h/harvema01.shtml
55,2018-05-28,away,ARI,L,Matt Koch,/players/k/kochma01.shtml,Homer Bailey,/players/b/baileho02.shtml
56,2018-05-29,away,ARI,L,Zack Godley,/players/g/godleza01.shtml,Luis Castillo,/players/c/castilu02.shtml
57,2018-05-30,away,ARI,W,Sal Romano,/players/r/romansa01.shtml,Patrick Corbin,/players/c/corbipa01.shtml
58,2018-06-01,away,SDP,W,Tyler Mahle,/players/m/mahlety01.shtml,Walker Lockett,/players/l/lockewa01.shtml
59,2018-06-02,away,SDP,L,Eric Lauer,/players/l/lauerer01.shtml,Matt Harvey,/players/h/harvema01.shtml
60,2018-06-03,away,SDP,L,Tyson Ross,/players/r/rossty01.shtml,Luis Castillo,/players/c/castilu02.shtml
61,2018-06-05,home,COL,L,Kyle Freeland,/players/f/freelky01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
62,2018-06-06,home,COL,L,Jon Gray,/players/g/grayjo02.shtml,Sal Romano,/players/r/romansa01.shtml
63,2018-06-07,home,COL,W,Dylan Floro,/players/f/florody01.shtml,Chris Rusin,/players/r/rusinch01.shtml
64,2018-06-08,home,STL,L,Bud Norris,/players/n/norribu01.shtml,Raisel Iglesias,/players/i/iglesra01.shtml
65,2018-06-09,home,STL,L,Michael Wacha,/players/w/wachami01.shtml,Luis Castillo,/players/c/castilu02.shtml
66,2018-06-10,home,STL,W,Anthony DeSclafani,/players/d/desclan01.shtml,Carlos Martinez,/players/m/martica04.shtml
67,2018-06-12,away,KCR,W,David Hernandez,/players/h/hernada01.shtml,Kevin McCarthy,/players/m/mccarke01.shtml
68,2018-06-13,away,KCR,W,Tyler Mahle,/players/m/mahlety01.shtml,Jason Hammel,/players/h/hammeja01.shtml
69,2018-06-15,away,PIT,L,Chad Kuhl,/players/k/kuhlch01.shtml,Matt Harvey,/players/h/harvema01.shtml
70,2018-06-16,away,PIT,L,Ivan Nova,/players/n/novaiv01.shtml,Luis Castillo,/players/c/castilu02.shtml
71,2018-06-17,away,PIT,W,Anthony DeSclafani,/players/d/desclan01.shtml,Joe Musgrove,/players/m/musgrjo01.shtml
72,2018-06-19,home,DET,W,Sal Romano,/players/r/romansa01.shtml,Matthew Boyd,/players/b/boydma01.shtml
73,2018-06-20,home,DET,W,Tyler Mahle,/players/m/mahlety01.shtml,Michael Fulmer,/players/f/fulmemi01.shtml
