Overall W-L%, Home W-L%, Away W-L%
.420,.432,.407

Opponent, W-L%
BAL,.571
BOS,.429
CHC,.000
CHW,.667
CIN,.667
CLE,.167
DET,.857
HOU,.053
KCR,.714
LAA,.474
MIL,.667
MIN,.286
NYY,.143
OAK,.474
PIT,1.000
SDP,.250
STL,.333
TBR,.333
TEX,.421
TOR,.667

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
47,2019-05-17,home,MIN,L,Martin Perez,/players/p/perezma02.shtml,Marco Gonzales,/players/g/gonzama02.shtml
48,2019-05-18,home,MIN,L,Tyler Duffey,/players/d/duffety01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
49,2019-05-19,home,MIN,W,Yusei Kikuchi,/players/k/kikucyu01.shtml,Kyle Gibson,/players/g/gibsoky01.shtml
50,2019-05-20,away,TEX,L,Mike Minor,/players/m/minormi01.shtml,Mike Leake,/players/l/leakemi01.shtml
51,2019-05-21,away,TEX,L,Lance Lynn,/players/l/lynnla01.shtml,Tommy Milone,/players/m/milonto01.shtml
52,2019-05-22,away,TEX,L,Adrian Sampson,/players/s/sampsad01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
53,2019-05-24,away,OAK,L,Lou Trivino,/players/t/trivilo01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
54,2019-05-25,away,OAK,L,Mike Fiers,/players/f/fiersmi01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
55,2019-05-26,away,OAK,L,Brett Anderson,/players/a/anderbr04.shtml,Mike Leake,/players/l/leakemi01.shtml
56,2019-05-27,home,TEX,W,Tommy Milone,/players/m/milonto01.shtml,Lance Lynn,/players/l/lynnla01.shtml
57,2019-05-28,home,TEX,L,Adrian Sampson,/players/s/sampsad01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
58,2019-05-29,home,TEX,L,Jesse Chavez,/players/c/chaveje01.shtml,Anthony Bass,/players/b/bassan01.shtml
59,2019-05-30,home,LAA,L,Felix Pena,/players/p/penafe01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
60,2019-05-31,home,LAA,W,Mike Leake,/players/l/leakemi01.shtml,Tyler Skaggs,/players/s/skaggty01.shtml
61,2019-06-01,home,LAA,L,Cam Bedrosian,/players/b/bedroca01.shtml,Brandon Brennan,/players/b/brennbr01.shtml
62,2019-06-02,home,LAA,L,Jose Suarez,/players/s/suarejo01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
63,2019-06-03,home,HOU,L,Framber Valdez,/players/v/valdefr01.shtml,Cory Gearrin,/players/g/gearrco01.shtml
64,2019-06-04,home,HOU,L,Reymin Guduan,/players/g/guduare01.shtml,Brandon Brennan,/players/b/brennbr01.shtml
65,2019-06-05,home,HOU,W,Mike Leake,/players/l/leakemi01.shtml,Brad Peacock,/players/p/peacobr01.shtml
66,2019-06-06,home,HOU,L,Chris Devenski,/players/d/devench02.shtml,Matt Festa,/players/f/festama01.shtml
67,2019-06-07,away,LAA,W,Marco Gonzales,/players/g/gonzama02.shtml,Andrew Heaney,/players/h/heanean01.shtml
68,2019-06-08,away,LAA,L,Dillon Peters,/players/p/peterdi01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
69,2019-06-09,away,LAA,W,Wade LeBlanc,/players/l/leblawa01.shtml,Jose Suarez,/players/s/suarejo01.shtml
70,2019-06-11,away,MIN,L,Matt Magill,/players/m/magilma01.shtml,Brandon Brennan,/players/b/brennbr01.shtml
71,2019-06-12,away,MIN,W,Anthony Bass,/players/b/bassan01.shtml,Tyler Duffey,/players/d/duffety01.shtml
72,2019-06-13,away,MIN,L,Ryne Harper,/players/h/harpery01.shtml,Brandon Brennan,/players/b/brennbr01.shtml
73,2019-06-14,away,OAK,W,Marco Gonzales,/players/g/gonzama02.shtml,Chris Bassitt,/players/b/bassich01.shtml
74,2019-06-15,away,OAK,L,Frankie Montas,/players/m/montafr02.shtml,Gerson Bautista,/players/b/bautige01.shtml
75,2019-06-16,away,OAK,W,Mike Leake,/players/l/leakemi01.shtml,Lou Trivino,/players/t/trivilo01.shtml
76,2019-06-17,home,KCR,L,Brian Flynn,/players/f/flynnbr01.shtml,Anthony Bass,/players/b/bassan01.shtml
77,2019-06-18,home,KCR,L,Homer Bailey,/players/b/baileho02.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
78,2019-06-19,home,KCR,W,Marco Gonzales,/players/g/gonzama02.shtml,Brad Keller,/players/k/kellebr01.shtml
79,2019-06-20,home,BAL,W,Wade LeBlanc,/players/l/leblawa01.shtml,Dylan Bundy,/players/b/bundydy01.shtml
80,2019-06-21,home,BAL,W,Mike Leake,/players/l/leakemi01.shtml,Sean Gilmartin,/players/g/gilmase01.shtml
81,2019-06-22,home,BAL,L,Andrew Cashner,/players/c/cashnan01.shtml,Tommy Milone,/players/m/milonto01.shtml
82,2019-06-23,home,BAL,W,Yusei Kikuchi,/players/k/kikucyu01.shtml,Gabriel Ynoa,/players/y/ynoaga01.shtml
83,2019-06-25,away,MIL,W,Marco Gonzales,/players/g/gonzama02.shtml,Zach Davies,/players/d/davieza02.shtml
84,2019-06-26,away,MIL,W,Wade LeBlanc,/players/l/leblawa01.shtml,Adrian Houser,/players/h/housead01.shtml
85,2019-06-27,away,MIL,L,Chase Anderson,/players/a/anderch01.shtml,Mike Leake,/players/l/leakemi01.shtml
86,2019-06-28,away,HOU,L,Will Harris,/players/h/harriwi10.shtml,Matt Festa,/players/f/festama01.shtml
87,2019-06-29,away,HOU,L,Chris Devenski,/players/d/devench02.shtml,Roenis Elias,/players/e/eliasro01.shtml
88,2019-06-30,away,HOU,L,Gerrit Cole,/players/c/colege01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
89,2019-07-02,home,STL,W,Austin Adams,/players/a/adamsau02.shtml,Giovanny Gallegos,/players/g/gallegi01.shtml
90,2019-07-03,home,STL,L,John Brebbia,/players/b/brebbjo01.shtml,Austin Adams,/players/a/adamsau02.shtml
91,2019-07-04,home,STL,L,Daniel Ponce de Leon,/players/p/ponceda01.shtml,Tommy Milone,/players/m/milonto01.shtml
92,2019-07-05,home,OAK,L,Brett Anderson,/players/a/anderbr04.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
93,2019-07-06,home,OAK,W,Marco Gonzales,/players/g/gonzama02.shtml,Chris Bassitt,/players/b/bassich01.shtml
94,2019-07-07,home,OAK,L,Daniel Mengden,/players/m/mengdda01.shtml,Matt Carasiti,/players/c/carasma01.shtml
95,2019-07-12,away,LAA,L,Felix Pena,/players/p/penafe01.shtml,Mike Leake,/players/l/leakemi01.shtml
96,2019-07-13,away,LAA,L,Matt Harvey,/players/h/harvema01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
97,2019-07-14,away,LAA,L,Ty Buttrey,/players/b/buttrty01.shtml,Anthony Bass,/players/b/bassan01.shtml
98,2019-07-16,away,OAK,L,Daniel Mengden,/players/m/mengdda01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
99,2019-07-17,away,OAK,L,Homer Bailey,/players/b/baileho02.shtml,Tommy Milone,/players/m/milonto01.shtml
100,2019-07-19,home,LAA,W,Mike Leake,/players/l/leakemi01.shtml,Jaime Barria,/players/b/barrija01.shtml
101,2019-07-20,home,LAA,L,Ty Buttrey,/players/b/buttrty01.shtml,Roenis Elias,/players/e/eliasro01.shtml
102,2019-07-21,home,LAA,L,Dillon Peters,/players/p/peterdi01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
103,2019-07-22,home,TEX,W,Marco Gonzales,/players/g/gonzama02.shtml,Adrian Sampson,/players/s/sampsad01.shtml
104,2019-07-23,home,TEX,L,Pedro Payano,/players/p/payanpe01.shtml,Tommy Milone,/players/m/milonto01.shtml
105,2019-07-24,home,TEX,W,Mike Leake,/players/l/leakemi01.shtml,Mike Minor,/players/m/minormi01.shtml
106,2019-07-25,home,DET,W,Wade LeBlanc,/players/l/leblawa01.shtml,Drew VerHagen,/players/v/verhadr01.shtml
107,2019-07-26,home,DET,W,Roenis Elias,/players/e/eliasro01.shtml,Jose Cisnero,/players/c/cisnejo01.shtml
108,2019-07-27,home,DET,W,Marco Gonzales,/players/g/gonzama02.shtml,Tyler Alexander,/players/a/alexaty01.shtml
109,2019-07-28,home,DET,W,Roenis Elias,/players/e/eliasro01.shtml,Jose Cisnero,/players/c/cisnejo01.shtml
110,2019-07-30,away,TEX,W,Sam Tuivailala,/players/t/tuivasa01.shtml,Brett Martin,/players/m/martibr01.shtml
111,2019-07-31,away,TEX,L,Mike Minor,/players/m/minormi01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
112,2019-08-02,away,HOU,L,Wade Miley,/players/m/mileywa01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
113,2019-08-03,away,HOU,L,Aaron Sanchez,/players/s/sanchaa01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
114,2019-08-04,away,HOU,L,Justin Verlander,/players/v/verlaju01.shtml,Tommy Milone,/players/m/milonto01.shtml
115,2019-08-06,home,SDP,L,Dinelson Lamet,/players/l/lametdi01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
116,2019-08-07,home,SDP,W,Matt Magill,/players/m/magilma01.shtml,Andres Munoz,/players/m/munozan01.shtml
117,2019-08-09,home,TBR,L,Oliver Drake,/players/d/drakeol01.shtml,Anthony Bass,/players/b/bassan01.shtml
118,2019-08-10,home,TBR,L,Charlie Morton,/players/m/mortoch02.shtml,Tommy Milone,/players/m/milonto01.shtml
119,2019-08-11,home,TBR,L,Ryan Yarbrough,/players/y/yarbrry01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
120,2019-08-13,away,DET,W,Zac Grotz,/players/g/grotzza01.shtml,Matthew Boyd,/players/b/boydma01.shtml
121,2019-08-14,away,DET,L,Edwin Jackson,/players/j/jacksed01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
122,2019-08-15,away,DET,W,Tommy Milone,/players/m/milonto01.shtml,Spencer Turnbull,/players/t/turnbsp01.shtml
123,2019-08-16,away,TOR,L,Jacob Waguespack,/players/w/wagueja01.shtml,Wade LeBlanc,/players/l/leblawa01.shtml
124,2019-08-17,away,TOR,W,Anthony Bass,/players/b/bassan01.shtml,Tim Mayza,/players/m/mayzati01.shtml
125,2019-08-18,away,TOR,W,Yusei Kikuchi,/players/k/kikucyu01.shtml,Wilmer Font,/players/f/fontwi01.shtml
126,2019-08-19,away,TBR,W,Marco Gonzales,/players/g/gonzama02.shtml,Brendan McKay,/players/m/mckaybr01.shtml
127,2019-08-20,away,TBR,W,Tommy Milone,/players/m/milonto01.shtml,Jalen Beeks,/players/b/beeksja02.shtml
128,2019-08-21,away,TBR,L,Emilio Pagan,/players/p/paganem01.shtml,Matt Magill,/players/m/magilma01.shtml
129,2019-08-23,home,TOR,W,Matt Wisler,/players/w/wislema01.shtml,Sam Gaviglio,/players/g/gavigsa01.shtml
130,2019-08-24,home,TOR,L,Brock Stewart,/players/s/stewabr01.shtml,Reggie McClain,/players/m/mcclare01.shtml
131,2019-08-25,home,TOR,W,Marco Gonzales,/players/g/gonzama02.shtml,Clay Buchholz,/players/b/buchhcl01.shtml
132,2019-08-26,home,NYY,L,J.A. Happ,/players/h/happja01.shtml,Tommy Milone,/players/m/milonto01.shtml
133,2019-08-27,home,NYY,L,Masahiro Tanaka,/players/t/tanakma01.shtml,Yusei Kikuchi,/players/k/kikucyu01.shtml
134,2019-08-28,home,NYY,L,James Paxton,/players/p/paxtoja01.shtml,Justus Sheffield,/players/s/sheffju01.shtml
135,2019-08-29,away,TEX,W,Matt Magill,/players/m/magilma01.shtml,Jose Leclerc,/players/l/leclejo01.shtml
136,2019-08-30,away,TEX,L,Kolby Allard,/players/a/allarko01.shtml,Marco Gonzales,/players/g/gonzama02.shtml
